"","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","new_hosp_admissions","total_deaths"
"3995",2022-02-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,58,1,0,0,NA,NA
"3996",2022-02-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,328,1,1,1,NA,NA
"3997",2022-02-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,177,6,2,2,NA,NA
"3998",2022-02-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,394,6,3,3,NA,NA
"3999",2022-03-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,25,0,0,0,NA,NA
"4000",2022-03-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,171,2,0,0,NA,NA
"4001",2022-03-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,33,2,1,1,NA,NA
"4002",2022-03-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,59,0,0,0,NA,NA
"4003",2022-03-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,22,1,2,2,NA,NA
"4004",2022-03-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,34,0,1,2,NA,NA
"4005",2022-03-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,60,0,0,0,NA,NA
"4006",2022-03-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,22,0,0,0,NA,NA
"4007",2022-03-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,NA,NA
"4008",2022-03-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,NA,NA
"4009",2022-03-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,173,1,3,3,NA,NA
"4010",2022-03-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,30,4,0,0,NA,NA
"4011",2022-03-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,NA,NA
"4012",2022-03-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,53,1,1,1,NA,NA
"4013",2022-03-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,85,3,0,0,NA,NA
"4014",2022-03-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,NA,NA
"4015",2022-03-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,68,0,0,0,NA,NA
"4016",2022-03-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,53,2,0,0,NA,NA
"4017",2022-03-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,205,0,0,0,NA,NA
"4018",2022-04-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,11,0,0,0,NA,NA
"4019",2022-04-01,NA,NA,37007,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,NA,NA
"4020",2022-04-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,45,0,1,2,NA,NA
"4021",2022-04-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,12,0,0,1,NA,NA
"4022",2022-04-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,19,0,0,0,NA,NA
"4023",2022-04-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,18,1,0,0,NA,NA
"4024",2022-04-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,NA,NA
"4025",2022-04-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,NA,NA
"4026",2022-04-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,25,0,0,0,NA,NA
"4027",2022-04-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,NA,NA
"4028",2022-04-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,10,0,1,2,NA,NA
"4029",2022-04-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,47,0,0,0,NA,NA
"4030",2022-04-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,NA,NA
"4031",2022-04-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,NA,NA
"4032",2022-04-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,NA,NA
"4033",2022-04-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,120,1,0,1,NA,NA
"4034",2022-04-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA
"4035",2022-04-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,29,0,0,0,NA,NA
"4036",2022-04-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,29,0,0,0,NA,NA
"4037",2022-04-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,306,0,0,0,NA,NA
"4038",2022-05-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,57,4,1,1,NA,NA
"4039",2022-05-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,80,1,0,0,NA,NA
"4040",2022-05-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,72,1,0,0,NA,NA
"4041",2022-05-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,51,0,0,0,NA,NA
"4042",2022-05-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,92,5,0,0,NA,NA
"4043",2022-05-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,16,4,1,1,NA,NA
"4044",2022-05-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,44,1,0,0,NA,NA
"4045",2022-05-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,33,1,0,0,NA,NA
"4046",2022-05-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,72,0,0,0,NA,NA
"4047",2022-05-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,44,1,0,0,NA,NA
"4048",2022-05-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,54,4,0,0,NA,NA
"4049",2022-05-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,81,2,0,1,NA,NA
"4050",2022-05-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,61,1,0,1,NA,NA
"4051",2022-05-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,58,6,0,0,NA,NA
"4052",2022-05-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,206,4,0,1,NA,NA
"4053",2022-05-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,19,0,1,1,NA,NA
"4054",2022-05-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,113,7,0,0,NA,NA
"4055",2022-05-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,43,1,0,0,NA,NA
"4056",2022-05-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,225,6,0,0,NA,NA
"4057",2022-06-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,68,1,0,0,NA,NA
"4058",2022-06-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,107,2,0,0,NA,NA
"4059",2022-06-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,179,2,2,2,NA,NA
"4060",2022-06-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,62,0,0,0,NA,NA
"4061",2022-06-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,133,0,0,0,NA,NA
"4062",2022-06-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,94,3,0,0,NA,NA
"4063",2022-06-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,76,0,0,0,NA,NA
"4064",2022-06-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,38,0,0,0,NA,NA
"4065",2022-06-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,68,1,0,0,NA,NA
"4066",2022-06-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,103,0,0,0,NA,NA
"4067",2022-06-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,276,2,1,1,NA,NA
"4068",2022-06-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,260,3,1,2,NA,NA
"4069",2022-06-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,141,1,0,0,NA,NA
"4070",2022-06-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,118,1,0,0,NA,NA
"4071",2022-06-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,158,3,0,0,NA,NA
"4072",2022-06-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,29,0,0,0,NA,NA
"4073",2022-06-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,214,1,0,0,NA,NA
"4074",2022-06-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,102,0,0,0,NA,NA
"4075",2022-06-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,154,1,2,2,NA,NA
"4076",2022-07-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,58,1,0,0,NA,NA
"4077",2022-07-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,177,0,0,0,NA,NA
"4078",2022-07-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,161,1,1,1,NA,NA
"4079",2022-07-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,53,0,0,0,NA,NA
"4080",2022-07-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,194,1,0,0,NA,NA
"4081",2022-07-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,118,0,0,0,NA,NA
"4082",2022-07-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,62,0,0,0,NA,NA
"4083",2022-07-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,108,0,0,0,NA,NA
"4084",2022-07-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,36,0,0,0,NA,NA
"4085",2022-07-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,106,0,0,0,NA,NA
"4086",2022-07-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,177,0,1,3,NA,NA
"4087",2022-07-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,247,0,0,0,NA,NA
"4088",2022-07-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,164,2,0,0,NA,NA
"4089",2022-07-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,82,0,0,0,NA,NA
"4090",2022-07-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,132,1,1,2,NA,NA
"4091",2022-07-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,41,1,0,0,NA,NA
"4092",2022-07-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,234,0,0,0,NA,NA
"4093",2022-07-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,134,0,1,1,NA,NA
"4094",2022-07-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,55,1,0,0,NA,NA
"4095",2022-08-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,156,0,0,0,NA,NA
"4096",2022-08-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,215,1,0,0,NA,NA
"4097",2022-08-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,266,3,0,0,NA,NA
"4098",2022-08-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,79,0,0,0,NA,NA
"4099",2022-08-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,134,1,0,0,NA,NA
"4100",2022-08-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,166,2,0,1,NA,NA
"4101",2022-08-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,88,1,0,0,NA,NA
"4102",2022-08-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,137,0,0,1,NA,NA
"4103",2022-08-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,61,0,0,0,NA,NA
"4104",2022-08-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,110,4,0,0,NA,NA
"4105",2022-08-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,293,2,2,2,NA,NA
"4106",2022-08-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,289,4,0,1,NA,NA
"4107",2022-08-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,176,4,0,0,NA,NA
"4108",2022-08-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,160,0,0,0,NA,NA
"4109",2022-08-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,268,5,1,1,NA,NA
"4110",2022-08-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,47,0,0,0,NA,NA
"4111",2022-08-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,237,1,0,0,NA,NA
"4112",2022-08-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,198,1,0,0,NA,NA
"4113",2022-08-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,211,4,0,0,NA,NA
"4114",2022-09-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,118,0,0,0,NA,NA
"4115",2022-09-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,84,0,0,1,NA,NA
"4116",2022-09-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,104,1,0,0,NA,NA
"4117",2022-09-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,44,0,0,0,NA,NA
"4118",2022-09-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,83,1,0,1,NA,NA
"4119",2022-09-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,62,0,1,1,NA,NA
"4120",2022-09-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,66,0,0,0,NA,NA
"4121",2022-09-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,127,0,0,0,NA,NA
"4122",2022-09-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,50,0,0,0,NA,NA
"4123",2022-09-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,80,1,0,0,NA,NA
"4124",2022-09-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,105,0,0,0,NA,NA
"4125",2022-09-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,126,0,0,0,NA,NA
"4126",2022-09-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,50,0,1,1,NA,NA
"4127",2022-09-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,64,0,0,0,NA,NA
"4128",2022-09-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,106,0,0,0,NA,NA
"4129",2022-09-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,28,0,0,0,NA,NA
"4130",2022-09-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,133,0,0,0,NA,NA
"4131",2022-09-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,100,0,1,1,NA,NA
"4132",2022-09-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,146,1,0,0,NA,NA
"4133",2022-10-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,52,0,0,0,NA,NA
"4134",2022-10-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,43,1,0,0,NA,NA
"4135",2022-10-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,50,0,0,0,NA,NA
"4136",2022-10-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,20,1,0,0,NA,NA
"4137",2022-10-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,44,0,0,0,NA,NA
"4138",2022-10-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,40,1,0,0,NA,NA
"4139",2022-10-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,30,0,0,0,NA,NA
"4140",2022-10-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,36,0,0,0,NA,NA
"4141",2022-10-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,18,0,0,1,NA,NA
"4142",2022-10-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,58,3,0,0,NA,NA
"4143",2022-10-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,75,0,1,1,NA,NA
"4144",2022-10-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,88,0,0,0,NA,NA
"4145",2022-10-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,47,1,0,0,NA,NA
"4146",2022-10-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,45,0,0,0,NA,NA
"4147",2022-10-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,57,0,0,0,NA,NA
"4148",2022-10-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,NA,NA
"4149",2022-10-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,80,0,0,0,NA,NA
"4150",2022-10-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,30,0,0,0,NA,NA
"4151",2022-10-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,53,2,0,0,NA,NA
"4152",2022-11-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,48,1,0,1,NA,NA
"4153",2022-11-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,58,0,1,2,NA,NA
"4154",2022-11-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,70,1,0,0,NA,NA
"4155",2022-11-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,23,0,0,0,NA,NA
"4156",2022-11-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,34,1,0,0,NA,NA
"4157",2022-11-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,NA,NA
"4158",2022-11-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,NA,NA
"4159",2022-11-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,44,0,0,0,NA,NA
"4160",2022-11-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,14,0,0,0,NA,NA
"4161",2022-11-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,NA,NA
"4162",2022-11-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,82,0,1,1,NA,NA
"4163",2022-11-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,87,1,0,0,NA,NA
"4164",2022-11-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,34,0,0,0,NA,NA
"4165",2022-11-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,42,1,0,0,NA,NA
"4166",2022-11-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,104,1,0,0,NA,NA
"4167",2022-11-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,15,0,0,0,NA,NA
"4168",2022-11-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,70,3,0,0,NA,NA
"4169",2022-11-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,20,1,0,0,NA,NA
"4170",2022-11-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,28,2,1,1,NA,NA
"4171",2022-12-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,64,0,0,0,NA,NA
"4172",2022-12-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,46,0,0,0,NA,NA
"4173",2022-12-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,59,1,0,0,NA,NA
"4174",2022-12-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,NA,NA
"4175",2022-12-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,46,1,0,0,NA,NA
"4176",2022-12-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,44,0,1,1,NA,NA
"4177",2022-12-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,NA,NA
"4178",2022-12-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,NA,NA
"4179",2022-12-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,7,1,0,0,NA,NA
"4180",2022-12-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,23,0,0,0,NA,NA
"4181",2022-12-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,NA,NA
"4182",2022-12-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,76,2,0,0,NA,NA
"4183",2022-12-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,28,0,0,0,NA,NA
"4184",2022-12-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,49,0,0,0,NA,NA
"4185",2022-12-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,78,0,0,0,NA,NA
"4186",2022-12-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA
"4187",2022-12-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,72,0,1,1,NA,NA
"4188",2022-12-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,38,0,2,2,NA,NA
"4189",2022-12-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,39,1,0,1,NA,NA
"4190",2023-01-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,107,1,NA,NA,NA,NA
"4191",2023-01-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,82,0,NA,NA,NA,NA
"4192",2023-01-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,160,1,NA,NA,NA,NA
"4193",2023-01-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,49,0,NA,NA,NA,NA
"4194",2023-01-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,219,0,NA,NA,NA,NA
"4195",2023-01-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,183,0,NA,NA,NA,NA
"4196",2023-01-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,65,0,NA,NA,NA,NA
"4197",2023-01-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,90,0,NA,NA,NA,NA
"4198",2023-01-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,34,0,NA,NA,NA,NA
"4199",2023-01-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,105,2,NA,NA,NA,NA
"4200",2023-01-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,131,0,NA,NA,NA,NA
"4201",2023-01-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,212,0,NA,NA,NA,NA
"4202",2023-01-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,85,1,NA,NA,NA,NA
"4203",2023-01-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,111,0,NA,NA,NA,NA
"4204",2023-01-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,202,0,NA,NA,NA,NA
"4205",2023-01-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA
"4206",2023-01-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,209,0,NA,NA,NA,NA
"4207",2023-01-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,116,0,NA,NA,NA,NA
"4208",2023-01-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,72,0,NA,NA,NA,NA
"4209",2023-02-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,68,0,NA,NA,NA,NA
"4210",2023-02-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,61,0,NA,NA,NA,NA
"4211",2023-02-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,87,0,NA,NA,NA,NA
"4212",2023-02-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,30,0,NA,NA,NA,NA
"4213",2023-02-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,150,0,NA,NA,NA,NA
"4214",2023-02-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA
"4215",2023-02-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,82,1,NA,NA,NA,NA
"4216",2023-02-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,35,0,NA,NA,NA,NA
"4217",2023-02-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,25,0,NA,NA,NA,NA
"4218",2023-02-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,44,0,NA,NA,NA,NA
"4219",2023-02-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,60,1,NA,NA,NA,NA
"4220",2023-02-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,104,2,NA,NA,NA,NA
"4221",2023-02-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,63,0,NA,NA,NA,NA
"4222",2023-02-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,67,0,NA,NA,NA,NA
"4223",2023-02-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,66,0,NA,NA,NA,NA
"4224",2023-02-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,40,0,NA,NA,NA,NA
"4225",2023-02-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,127,1,NA,NA,NA,NA
"4226",2023-02-01,NA,NA,37187,NA,NA,NA,NA,NA,NA,NA,81,3,NA,NA,NA,NA
"4227",2023-02-01,NA,NA,37199,NA,NA,NA,NA,NA,NA,NA,41,1,NA,NA,NA,NA
"4228",2023-03-01,NA,NA,37005,NA,NA,NA,NA,NA,NA,NA,14,1,NA,NA,NA,NA
"4229",2023-03-01,NA,NA,37011,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA
"4230",2023-03-01,NA,NA,37015,NA,NA,NA,NA,NA,NA,NA,21,0,NA,NA,NA,NA
"4231",2023-03-01,NA,NA,37029,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA
"4232",2023-03-01,NA,NA,37041,NA,NA,NA,NA,NA,NA,NA,24,0,NA,NA,NA,NA
"4233",2023-03-01,NA,NA,37043,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA
"4234",2023-03-01,NA,NA,37073,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA
"4235",2023-03-01,NA,NA,37075,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA
"4236",2023-03-01,NA,NA,37095,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA
"4237",2023-03-01,NA,NA,37103,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA
"4238",2023-03-01,NA,NA,37121,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA
"4239",2023-03-01,NA,NA,37131,NA,NA,NA,NA,NA,NA,NA,39,1,NA,NA,NA,NA
"4240",2023-03-01,NA,NA,37137,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA
"4241",2023-03-01,NA,NA,37143,NA,NA,NA,NA,NA,NA,NA,20,0,NA,NA,NA,NA
"4242",2023-03-01,NA,NA,37173,NA,NA,NA,NA,NA,NA,NA,34,0,NA,NA,NA,NA
"4243",2023-03-01,NA,NA,37177,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
"4244",2023-03-01,NA,NA,37185,NA,NA,NA,NA,NA,NA,NA,36,0,NA,NA,NA,NA
